Price,Close,High,Low,Open,Volume
Ticker,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA,BBAS3.SA
Date,,,,,
2018-05-29,9.181769371032715,9.323473453614783,8.956331085755329,9.21075431097609,29098200
2018-05-30,9.780790328979492,9.780790328979492,9.191430926239706,9.19465092900084,43313000
2018-06-01,9.874185562133789,10.073859514049545,9.378222220713809,10.02877149081509,40264000
2018-06-04,10.015891075134277,10.11250714086308,9.912833774551567,10.054537255717813,16699800
2018-06-05,9.378223419189453,9.97080288819556,9.362120332308608,9.935377325597614,23979600
2018-06-06,8.91446304321289,9.416867574761067,8.91446304321289,9.339574617159027,28434000
2018-06-07,8.556982040405273,8.782420279981531,8.051356923869438,8.727671028328427,53017400
2018-06-08,8.679362297058105,8.946667300413871,8.102884893788712,8.647156749152765,45009800
2018-06-11,8.39273452758789,8.888698423256985,8.376632058983487,8.824287320299767,20231800
2018-06-12,8.718070983886719,8.824664640201796,8.420900697175762,8.49519311482978,27853200
2018-06-13,8.559802055358887,8.802060604095459,8.378915844808944,8.721307754516602,32028200
2018-06-14,8.172185897827148,8.682543743062356,8.172185897827148,8.640552543837734,29391200
2018-06-15,8.075282096862793,8.204486487193572,7.852404138482743,8.172185235587094,60073800
2018-06-18,7.920236587524414,8.188335920340606,7.920236587524413,8.004219592708356,22491600
2018-06-19,8.475814819335938,8.656700940283201,7.797491095664892,7.836252715343971,31840400
2018-06-20,8.721304893493652,8.730995454058453,8.437055227306093,8.614711191661424,33299800
2018-06-21,8.401524543762207,8.71484530373402,8.369223288402333,8.650243409109473,20552000
2018-06-22,8.430597305297852,8.598563374029732,8.362764593808107,8.504889776280878,17348800
2018-06-25,8.676082611083984,8.72130399017893,8.388602171722319,8.51134679511586,22208200
2018-06-26,8.77944564819336,8.876348774267681,8.647011088380763,8.740684028106601,23881000
2018-06-27,8.598556518554688,9.099223521687868,8.5694854676791,8.779442578151246,29318000
2018-06-28,9.092768669128418,9.092768669128418,8.569490668010193,8.569490668010193,22322000
2018-06-29,9.25427532196045,9.335028161796222,9.060468383135541,9.231664625381677,27542400
2018-07-02,9.493302345275879,9.496532532355456,9.10891932423402,9.134760204775448,17346600
2018-07-03,9.577282905578613,9.72263820641659,9.541752089003243,9.57405271932721,20235800
2018-07-04,9.851846694946289,9.864767445353925,9.515914577491236,9.638659241982616,12724800
2018-07-05,9.622504234313965,9.945515444068526,9.564362117982945,9.909984013845127,19754800
2018-07-06,9.515911102294922,9.70325821821502,9.386706725880254,9.54175259367292,18280800
2018-07-10,9.435159683227539,9.758170980007861,9.367327606629345,9.658037650512604,29250200
2018-07-11,9.622504234313965,9.68387592057894,9.273651536327849,9.351174768832534,29137400
2018-07-12,9.806619644165039,9.864761755271937,9.658034180659088,9.658034180659088,19928000
2018-07-13,10.055342674255371,10.055342674255371,9.742021898395395,9.787243288535226,20128200
2018-07-16,9.945515632629395,10.132862113195214,9.835691769943052,10.039188564864805,17779600
2018-07-17,10.278220176696777,10.368662952637084,9.874456023834112,9.893836530664862,23151600
2018-07-18,10.213615417480469,10.410651849873709,10.13932236595692,10.271756921666896,25685000
2018-07-19,10.123173713684082,10.123173713684082,9.80985298926057,10.06826177063098,54670600
2018-07-20,10.659372329711914,10.765966644460356,10.35897173820845,10.497866688352643,39137000
2018-07-23,10.588309288024902,10.72397466538911,10.539858335687157,10.659372163415213,11245800
2018-07-24,10.672292709350586,10.795036105381183,10.620610955182384,10.72397446351879,12936000
2018-07-25,10.843488693237305,10.898401252195129,10.704593742696657,10.704593742696657,16675200
2018-07-26,10.49140453338623,10.875787450964266,10.468793846010467,10.833796878517873,15242800
2018-07-27,10.620611190795898,10.756275336425748,10.481716242351867,10.562469062043037,13317200
2018-07-30,10.6238374710083,10.740121692498512,10.585076474574851,10.659368897818073,9593800
2018-07-31,10.497867584228516,10.607691479012674,10.365432996299708,10.581849982738584,13914200
2018-08-01,10.649681091308594,10.740123845177678,10.407422658710601,10.407422658710601,15349200
2018-08-02,10.733663558959961,10.8531773749917,10.546317676979676,10.578618308710379,15501800
2018-08-03,11.05667495727539,11.150348515650455,10.79826620330119,10.827337265135169,25511000
2018-08-06,11.079290390014648,11.143892914216353,10.956545717250474,11.09867151693236,10092000
2018-08-07,10.843488693237305,11.198800612365782,10.714283686904988,11.111588650110267,20147600
2018-08-08,10.539859771728516,10.95654344024274,10.520478648838623,10.869331467714241,18453600
2018-08-09,10.853180885314941,10.95654441891295,10.69167521004424,10.72397708441269,31247000
2018-08-10,10.255607604980469,10.701363493139327,10.17485478919322,10.675522000636121,40015400
2018-08-13,10.304058074951172,10.400961813243017,10.077950584460252,10.207154952754353,17807400
2018-08-14,10.659372329711914,10.67875345026352,10.384813232277255,10.481716370654766,17102400
2018-08-15,10.433266639709473,10.568932051104346,10.36866412153051,10.465568514894226,25654000
2018-08-16,10.465566635131836,10.63353142716154,10.400964128556389,10.556009405023264,19425600
2018-08-17,10.097332954406738,10.413884485430657,10.08118202032151,10.304059981936529,28188600
2018-08-20,9.829233169555664,10.18131550761648,9.754940724374602,10.100562689090514,31663400
2018-08-21,9.438387870788574,9.84538209244942,9.42546774202372,9.78723997277001,30458000
2018-08-22,9.780599594116211,9.84254356565907,9.366554062058519,9.454579607645671,27614400
2018-08-23,9.53282356262207,9.969690359082326,9.503481716454312,9.780598807019956,34472800
2018-08-24,9.663233757019043,9.806682748293209,9.421979002777963,9.757779866809752,21201800
2018-08-27,9.95991039276123,9.95991039276123,9.699094650882769,9.715395401562507,13919400
2018-08-28,9.911009788513184,10.05771906556241,9.862106903441415,9.976214049831489,12144600
2018-08-29,10.113142013549805,10.246810183157283,9.943611439762893,9.989254047384795,16223400
2018-08-30,9.757781982421875,10.093582297425598,9.721919571369433,10.093582297425598,22144200
2018-08-31,9.813201904296875,10.018594226083895,9.689313958848246,9.767558682473481,21645600
2018-09-03,9.5817289352417,9.754519783162502,9.5817289352417,9.734958754552148,11828400
2018-09-04,9.337213516235352,9.614330667764794,9.298091460627585,9.584988815142038,22075000
2018-09-05,9.353516578674316,9.539347930927121,9.1611646753657,9.229628595949798,14968800
2018-09-06,9.562167167663574,9.61759059597134,9.25896844938191,9.51978483864415,20406200
2018-09-10,9.431756019592285,9.754515653264608,9.373072336773022,9.69257169675165,28121600
2018-09-11,9.00467586517334,9.210068264364589,8.98837448629529,9.206807988588979,24762000
2018-09-12,9.045713424682617,9.209229575705463,8.983577112639844,9.156904457279321,31743200
2018-09-13,8.924711227416992,9.140552482480523,8.869115714823987,9.124200494209303,13594200
2018-09-14,8.996657371520996,9.039171290033236,8.751383181317363,8.924710500283158,22403400
2018-09-17,9.304068565368652,9.304068565368652,8.927980946383633,8.960684298960317,28580600
2018-09-18,9.719398498535156,9.719398498535156,9.245202097945924,9.284445619659687,31828000
2018-09-19,9.62129020690918,9.892726988587611,9.500287982509699,9.598398045911479,23738600
2018-09-20,9.647455215454102,9.784808840082343,9.53953455494368,9.771727245467861,12891600
2018-09-21,10.000648498535156,10.000648498535156,9.595128489373758,9.722670896837721,32603200
2018-09-24,9.72266960144043,10.039891314427411,9.647452326227578,9.935240460146767,26173800
2018-09-25,9.663803100585938,9.732480200020293,9.42179930135755,9.493746798266354,23485800
2018-09-26,9.63110065460205,9.80115696188734,9.552612360452464,9.696506734707299,25684800
2018-09-27,9.905808448791504,9.909078222806816,9.706318550569318,9.706318550569318,17535800
2018-09-28,9.63110065460205,9.804427359457286,9.582045314817421,9.75537264343721,25581800
2018-10-01,9.225581169128418,9.732481624075955,9.222311394940073,9.663804514592774,31355000
2018-10-02,10.278627395629883,10.321141328887606,9.69650955775695,9.712861550367412,65583000
2018-10-03,11.210665702819824,11.583482287238308,10.899986047490483,11.446129334043748,70672600
2018-10-04,11.485371589660645,11.733916783539282,10.962120519698708,11.0144456266949,55840000
2018-10-05,11.688133239746094,11.86800072890728,11.312045650794403,11.78951243948527,47335400
2018-10-08,12.819666862487793,13.326566695893217,12.613636156899533,13.244808618004301,83863800
2018-10-09,12.754255294799805,12.983178075237866,12.558036481583631,12.7248223480645,50770600
2018-10-10,12.214652061462402,12.492630177487138,12.139434805840319,12.492630177487138,41681600
2018-10-11,12.165599822998047,12.482820253879591,12.031516651793513,12.427225370771646,38134000
2018-10-15,12.335655212402344,12.57111755245756,12.23427477940834,12.401060655594488,26452200
2018-10-16,12.87525749206543,12.917772027794097,12.495900186213644,12.495900186213644,36392600
2018-10-17,12.986452102661133,12.996263919806523,12.626717078069817,12.682311969267174,32591600
2018-10-18,12.836017608642578,13.074751034845038,12.826207038979076,12.858909769543555,31727400
2018-10-19,12.943937301635742,13.035505934179607,12.806583105290894,13.025695365701065,19574400
2018-10-22,13.032231330871582,13.159774923680375,12.986447027184239,13.032231330871582,20179400
2018-10-23,13.078021049499512,13.143426505592688,12.790232302078925,12.832746846562776,27725800
2018-10-24,12.78696060180664,13.18594034994172,12.773880259799997,13.097641491869414,27626400
2018-10-25,13.113993644714355,13.195751712942075,12.888341825516337,12.966830119927756,28963000
2018-10-26,13.872709274291992,13.921764617267977,12.957019103130769,13.244807870362877,41151400
2018-10-29,13.692841529846191,14.193201778096915,13.486812086919185,14.049306773162174,73741000
2018-10-30,14.095085144042969,14.193195786913133,13.64378167596626,13.938109861990812,44728200
2018-10-31,13.980630874633789,14.258607831608971,13.61108402501365,14.209553734952353,24857200
2018-11-01,14.186659812927246,14.245525719632555,13.879248689570836,13.996980502981456,31418400
2018-11-05,14.196467399597168,14.25533329393782,13.970815636310537,14.242251706855718,20783400
2018-11-06,13.889062881469727,14.140877914887403,13.820385146879973,13.902143226007947,24175000
2018-11-07,13.555487632751465,14.088550573970114,13.362538546514598,13.990439896454113,23486000
2018-11-08,13.277511596679688,13.983901352854708,13.251349659984687,13.915224865559885,34638600
2018-11-09,13.571842193603516,13.66014107565097,12.99299479853425,13.244809851588974,25403400
2018-11-12,13.794222831726074,13.895603296173169,13.503164277622547,13.66340940969945,22029200
2018-11-13,13.63724136352539,13.941381373064814,13.581645247439168,13.817108802573868,22453600
2018-11-14,13.660140037536621,13.738627095038966,13.385432841219846,13.653599241489879,31291000
2018-11-16,14.091816902160645,14.095086675098122,13.679756897955487,13.761514944209022,29923400
2018-11-19,14.42212200164795,14.487528702403917,14.010061907684745,14.098360766575944,32093200
2018-11-21,14.389423370361328,14.422126106282203,14.15068990505659,14.225907195698131,24920200
2018-11-22,14.675631523132324,14.814298300680969,14.394994398938662,14.546869155562264,21254600
2018-11-23,14.791189193725586,15.11804862179885,14.761474700264381,14.857221541357408,29086400
2018-11-26,14.530360221862793,15.098236574328636,14.40159785344603,14.880330737132086,22759200
2018-11-27,14.873729705810547,14.989286632080518,14.411505779117583,14.543569218403153,26934800
2018-11-28,15.10814094543457,15.12134766510023,14.645917092295466,14.956267447665812,26481400
2018-11-29,14.93646240234375,15.157669345067054,14.847318911265537,14.989288034894273,19408000
2018-11-30,14.735066413879395,14.962876751022904,14.626112822552539,14.949670026111296,22531000
2018-12-03,14.560074806213379,15.05531546301604,14.54356703621238,15.05531546301604,24941000
2018-12-04,14.414809226989746,14.725159683357086,14.305856902947097,14.563381722922921,22152600
2018-12-05,14.560074806213379,14.583185936107201,14.33556560770587,14.477534696746268,9901400
2018-12-06,14.649222373962402,14.649222373962402,14.223316247148261,14.355379703565543,16511200
2018-12-07,14.536967277526855,14.834112249004297,14.464332819636484,14.645920853556062,15668000
2018-12-10,14.111058235168457,14.609599962201118,14.064834714062988,14.510552078756595,19037000
2018-12-11,14.193604469299316,14.378493595610614,14.025221861308426,14.295953447232295,18636200
2018-12-12,14.231903076171875,14.437202396783617,14.192168009023959,14.30143975946948,24942200
2018-12-13,14.596145629882812,14.652436871436054,14.119319757172782,14.23852622535029,16044000
2018-12-14,14.602765083312988,14.735216977133442,14.453758281708573,14.493493344592759,14211400
2018-12-17,14.470314025878906,14.745149992191612,14.407398809750037,14.586208482187606,13141400
2018-12-18,14.503429412841797,14.70872874848698,14.490183968437565,14.569655371707853,16072000
2018-12-19,14.503429412841797,14.801445596161498,14.503429412841797,14.569655371707853,15181800
2018-12-20,14.596145629882812,14.748464444485164,14.503428786214169,14.569654742218901,15483400
2018-12-21,14.599455833435059,14.818000596170819,14.480249369551007,14.589522382496389,27948200
2018-12-26,14.695480346679688,14.695480346679688,14.251768191813365,14.493491798569346,14756400
2018-12-27,14.940518379211426,14.940518379211426,14.592833687925335,14.662370373551543,14068800
2018-12-28,15.394159317016602,15.3941593170166,14.851107699537113,14.96369140200603,25971800
2019-01-02,16.09284019470215,16.45708220300564,15.261708442734847,15.29813276988066,29810600
2019-01-03,16.15907096862793,16.291522877342878,15.844498632796189,16.059732668669223,17758200
2019-01-04,16.15907096862793,16.500134191464664,15.867677527348052,15.920659301358043,17718400
2019-01-07,16.053112030029297,16.38092985190239,15.950461724297176,16.169007780982692,18787000
2019-01-08,15.870989799499512,16.241853382020164,15.506748938846822,16.092845297878597,29034600
2019-01-09,15.82794189453125,16.010062315141663,15.721980876606828,16.010062315141663,33436000
2019-01-10,16.059730529785156,16.162380808525715,15.612707607929366,15.712045894657892,20525200
2019-01-11,16.12595558166504,16.188869531703784,15.933900476565535,16.053106919295605,13755000
2019-01-14,16.50013542175293,16.50013542175293,16.05973386612013,16.125959825415567,17948800
2019-01-15,16.30807876586914,16.53655697810694,16.21536318927786,16.400794342460422,18486200
2019-01-16,16.152450561523438,16.36437263531178,16.116026218249466,16.34119373743838,13349400
2019-01-17,16.21204376220703,16.387542647186407,16.026612694061235,16.172308713769276,25958600
2019-01-18,16.076278686523438,16.36767194373815,16.076278686523438,16.228597401121544,26163400
2019-01-21,15.990194320678711,16.14251311563833,15.794828470394021,16.09946606031326,16599200
2019-01-22,15.960392951965332,16.198804598072293,15.870988110992132,16.026618900444173,20386600
2019-01-23,16.29151725769043,16.364364645515906,15.96038886327865,16.043170961881597,20394600
2019-01-24,16.208738327026367,16.414037618003388,16.14251238256948,16.288208449850774,19806800
2019-01-28,16.000125885009766,16.298141981899473,15.8941648868167,15.8941648868167,16801600
2019-01-29,16.533246994018555,16.533246994018555,16.089534729661498,16.225297371426826,24407400
2019-01-30,16.748477935791016,16.748477935791016,16.38092514697768,16.556422824710065,17100200
2019-01-31,17.17232894897461,17.467033193161967,16.851133811165525,16.88755815831773,30176600
2019-02-01,17.255102157592773,17.255102157592773,16.95708607451591,17.072981779336768,17208200
2019-02-04,17.582921981811523,17.702128438065962,16.986890963694254,17.125965583709405,15479200
2019-02-05,18.096172332763672,18.096172332763672,17.433915358289685,17.433915358289685,22853400
2019-02-06,16.993511199951172,17.854444626540587,16.993511199951172,17.831265737120045,32873800
2019-02-07,17.106096267700195,17.470337070027284,16.589535413110926,17.21867999511754,31334000
2019-02-08,17.1292781829834,17.47034015427347,16.857752897715663,17.069674948348524,20094600
2019-02-11,16.622652053833008,17.274974383102062,16.622652053833008,17.218683140687325,18936000
2019-02-12,17.64583969116211,17.705442927696616,16.82132909453821,16.827951816725943,36666200
2019-02-13,17.245176315307617,17.798160413947375,17.10279093094362,17.645841576817826,29488800
2019-02-14,18.125972747802734,18.205442872114563,17.2451710805584,17.61603460804158,55715400
2019-02-15,18.14914894104004,18.37100437351113,17.970339293190268,18.112724613164566,25065200
2019-02-18,17.970338821411133,18.1392137533993,17.7253032441439,18.000140428603707,17618800
2019-02-19,18.046499252319336,18.513390283366913,17.98689603447031,18.023320363506347,27106800
2019-02-20,17.53656005859375,18.384249231722208,17.53656005859375,18.30477785858485,33344600
2019-02-21,17.616031646728516,17.844509794660652,17.5166933764604,17.69881374914439,20685400
2019-02-22,17.777400970458984,17.914691075268237,17.606625972717442,17.814235119104577,14520400
2019-02-25,17.486068725585938,18.00509194562181,17.479371495198663,17.97160579368544,20278000
2019-02-26,17.5798282623291,17.720466275291983,17.412401326497395,17.51285723252319,14574600
2019-02-27,17.378923416137695,17.64345710998452,17.36217969395035,17.56979009730017,12539200
2019-02-28,16.943607330322266,17.459282658146183,16.91681968176022,17.41240331513788,22092400
2019-03-01,17.181354522705078,17.24832428258111,16.963698971009105,16.99718385094712,18544400
2019-03-06,16.953659057617188,17.455940077761998,16.91012767820863,17.22154201288775,7795000
2019-03-07,17.284276962280273,17.462500874199968,17.188310743339542,17.34254179308238,16948800
2019-03-08,17.890928268432617,17.94233819663103,17.07521126141921,17.229443660898514,16186600
2019-03-11,18.43930435180664,18.43930435180664,17.935480375039067,17.938907179804353,23071400
2019-03-12,18.334857940673828,18.489539231226647,18.00830884089507,18.379543938221826,16058800
2019-03-13,18.61671257019043,18.75420727949444,18.187043242673806,18.286726841356877,19158200
2019-03-14,18.475784301757812,18.59609120992164,18.1836096326474,18.561718182231104,16271200
2019-03-15,18.63389778137207,18.661397245813543,18.38640915763201,18.458593284920916,25429600
2019-03-18,18.492969512939453,18.76795764883415,18.45859648767019,18.754209225474565,24193800
2019-03-19,18.097673416137695,18.578902297923236,18.056424214737127,18.56171578629639,16919400
2019-03-20,17.69206428527832,18.176731224291597,17.69206428527832,18.11142064865541,26628200
2019-03-21,17.320833206176758,17.77800209203986,17.073343204130747,17.72644123786461,31600000
2019-03-22,16.37899398803711,16.942719891148524,16.3274331483332,16.939281802503398,45764800
2019-03-25,16.495866775512695,16.784604640148313,16.155568062773746,16.28618791638784,27340600
2019-03-26,16.88428497314453,16.928970948889656,16.420242639145723,16.825850575917332,23563400
2019-03-27,15.94932746887207,16.58523760918132,15.94932746887207,16.58523760918132,38145000
2019-03-28,16.506179809570312,16.746794935554696,15.966515148664437,16.14525777621721,43732800
2019-03-29,16.746797561645508,16.970224897687245,16.585241422490554,16.739922692825388,21874200
2019-04-01,16.911788940429688,17.09053157974384,16.80866854000726,16.977098221406248,14790400
2019-04-02,16.76398468017578,17.121470004178764,16.743360072974657,17.014911500510415,20064600
2019-04-03,16.585243225097656,17.100846641421935,16.464936285787577,16.987413260431893,37021600
2019-04-04,16.784605026245117,16.911786793579573,16.447743083715686,16.73991904427744,23104000
2019-04-05,16.88085174560547,17.06646924273877,16.750231879706448,16.86710200998516,14378800
2019-04-08,16.908349990844727,16.959910844057358,16.719295714476686,16.873976962867616,12500600
2019-04-09,16.653989791870117,16.805232981184027,16.468372256407207,16.805232981184027,16008400
2019-04-10,16.77773094177246,16.870539688075695,16.557739110953538,16.788042587612733,16107400
2019-04-11,16.61961555480957,16.832732568590547,16.48555888206662,16.743360579263754,17110200
2019-04-12,16.062763214111328,16.61961447678808,15.9149568124059,16.104011115838123,35001800
2019-04-15,16.107450485229492,16.420249829933706,15.86683530209227,16.258693677738506,25571600
2019-04-16,16.440872192382812,16.568053980330937,15.983703275742545,16.138384537434632,26542800
2019-04-17,16.224313735961914,16.729603963092917,16.104005539980854,16.533674858670278,40179000
2019-04-18,16.79147720336914,16.911785404748798,16.33430970961737,16.382432465670526,33079600
2019-04-22,16.616178512573242,16.767421700483993,16.506183228411384,16.767421700483993,12519600
2019-04-23,16.949596405029297,16.963344827206555,16.729604603985443,16.83616307115137,15327800
